day,hour,PULocationID,DOLocationID,trip_duration
Sunday,16,259,32,850.0
Sunday,16,259,32,690.0
Sunday,18,259,32,1344.0
Sunday,19,259,32,668.0
Sunday,19,259,32,739.0
Sunday,20,259,32,775.0
Sunday,21,259,32,835.0
Sunday,22,259,32,948.0
Sunday,22,259,32,681.0
Monday,1,259,32,601.0
Monday,2,259,32,830.0
Monday,6,259,32,529.0
Monday,8,259,32,669.0
Monday,10,259,32,703.0
Monday,11,259,32,820.0
Monday,12,259,32,945.0
Monday,14,259,32,1004.0
Monday,14,259,32,608.0
Monday,14,259,32,656.0
Monday,15,259,32,752.0
Monday,17,259,32,1347.0
Monday,19,259,32,1365.0
Monday,20,259,32,700.0
Monday,20,259,32,645.0
Tuesday,8,259,32,739.0
Tuesday,8,259,32,529.0
Tuesday,8,259,32,1043.0
Tuesday,8,259,32,603.0
Tuesday,9,259,32,686.0
Tuesday,11,259,32,1257.0
Tuesday,12,259,32,787.0
Tuesday,13,259,32,701.0
Tuesday,15,259,32,781.0
Tuesday,15,259,32,578.0
Tuesday,15,259,32,926.0
Tuesday,15,259,32,960.0
Tuesday,16,259,32,844.0
Tuesday,17,259,32,850.0
Tuesday,17,259,32,1020.0
Tuesday,18,259,32,721.0
Tuesday,20,259,32,679.0
Tuesday,21,259,32,671.0
Tuesday,21,259,32,694.0
Tuesday,23,259,32,491.0
Tuesday,23,259,32,704.0
Wednesday,0,259,32,399.0
Wednesday,0,259,32,481.0
Wednesday,1,259,32,533.0
Wednesday,1,259,32,799.0
Wednesday,6,259,32,563.0
Wednesday,8,259,32,661.0
Wednesday,9,259,32,733.0
Wednesday,10,259,32,661.0
Wednesday,13,259,32,792.0
Wednesday,14,259,32,678.0
Wednesday,16,259,32,2131.0
Wednesday,17,259,32,1066.0
Wednesday,18,259,32,913.0
Wednesday,20,259,32,817.0
Wednesday,20,259,32,718.0
Wednesday,21,259,32,673.0
Wednesday,23,259,32,492.0
Thursday,1,259,32,1028.0
Thursday,1,259,32,583.0
Thursday,2,259,32,596.0
Thursday,3,259,32,597.0
Thursday,6,259,32,732.0
Thursday,6,259,32,724.0
Thursday,11,259,32,756.0
Thursday,11,259,32,843.0
Thursday,11,259,32,807.0
Thursday,11,259,32,621.0
Thursday,11,259,32,530.0
Thursday,13,259,32,1487.0
Thursday,15,259,32,605.0
Thursday,16,259,32,536.0
Thursday,17,259,32,594.0
Thursday,18,259,32,526.0
Thursday,20,259,32,781.0
Thursday,20,259,32,702.0
Thursday,21,259,32,716.0
Thursday,22,259,32,868.0
Thursday,22,259,32,791.0
Thursday,22,259,32,822.0
Thursday,23,259,32,1133.0
Thursday,23,259,32,564.0
Thursday,23,259,32,747.0
Friday,1,259,32,723.0
Friday,1,259,32,528.0
Friday,1,259,32,528.0
Friday,1,259,32,815.0
Friday,4,259,32,671.0
Friday,5,259,32,857.0
Friday,8,259,32,629.0
Friday,8,259,32,618.0
Friday,8,259,32,757.0
Friday,9,259,32,1001.0
Friday,11,259,32,733.0
Friday,12,259,32,1201.0
Friday,13,259,32,1031.0
Friday,13,259,32,640.0
Friday,14,259,32,612.0
Friday,15,259,32,818.0
Friday,16,259,32,904.0
Friday,16,259,32,664.0
Friday,17,259,32,848.0
Friday,17,259,32,489.0
Friday,18,259,32,681.0
Friday,18,259,32,763.0
Friday,19,259,32,651.0
Friday,20,259,32,718.0
Friday,21,259,32,496.0
Friday,21,259,32,955.0
Friday,22,259,32,545.0
Friday,22,259,32,1190.0
Friday,22,259,32,787.0
Friday,23,259,32,589.0
Friday,23,259,32,748.0
Saturday,0,259,32,556.0
Saturday,0,259,32,657.0
Saturday,2,259,32,1454.0
Saturday,6,259,32,755.0
Saturday,7,259,32,857.0
Saturday,8,259,32,620.0
Saturday,11,259,32,521.0
Saturday,11,259,32,603.0
Saturday,12,259,32,778.0
Saturday,12,259,32,1527.0
Saturday,15,259,32,816.0
Saturday,15,259,32,584.0
Saturday,16,259,32,762.0
Saturday,16,259,32,816.0
Saturday,17,259,32,513.0
Saturday,19,259,32,804.0
Saturday,22,259,32,741.0
Saturday,22,259,32,573.0
Saturday,23,259,32,572.0
Sunday,0,259,32,692.0
Sunday,0,259,32,638.0
Sunday,1,259,32,732.0
Sunday,1,259,32,692.0
Sunday,3,259,32,816.0
Sunday,3,259,32,543.0
Sunday,4,259,32,651.0
Sunday,4,259,32,518.0
Sunday,4,259,32,986.0
Sunday,7,259,32,569.0
Sunday,10,259,32,578.0
Sunday,10,259,32,617.0
Sunday,10,259,32,726.0
Sunday,10,259,32,545.0
Sunday,10,259,32,776.0
Sunday,11,259,32,581.0
Sunday,13,259,32,580.0
Sunday,13,259,32,638.0
Sunday,17,259,32,826.0
Sunday,17,259,32,724.0
Sunday,18,259,32,787.0
Sunday,19,259,32,739.0
Sunday,20,259,32,736.0
Sunday,22,259,32,693.0
Sunday,23,259,32,642.0
Monday,7,259,32,722.0
Monday,7,259,32,628.0
Monday,9,259,32,689.0
Monday,14,259,32,554.0
Monday,14,259,32,845.0
Monday,15,259,32,712.0
Monday,16,259,32,909.0
Monday,16,259,32,696.0
Monday,17,259,32,736.0
Monday,17,259,32,1226.0
Monday,18,259,32,924.0
Monday,20,259,32,802.0
Monday,20,259,32,748.0
Monday,21,259,32,670.0
Monday,21,259,32,481.0
Monday,22,259,32,559.0
Monday,22,259,32,621.0
Tuesday,0,259,32,658.0
Tuesday,3,259,32,646.0
Tuesday,3,259,32,584.0
Tuesday,7,259,32,823.0
Tuesday,9,259,32,832.0
Tuesday,13,259,32,761.0
Tuesday,13,259,32,557.0
Tuesday,14,259,32,637.0
Tuesday,17,259,32,1210.0
Tuesday,19,259,32,863.0
Tuesday,20,259,32,632.0
Tuesday,21,259,32,632.0
Tuesday,21,259,32,792.0
Tuesday,21,259,32,746.0
Tuesday,22,259,32,627.0
Tuesday,23,259,32,771.0
Tuesday,23,259,32,779.0
Tuesday,23,259,32,622.0
Wednesday,5,259,32,592.0
Wednesday,5,259,32,438.0
Wednesday,7,259,32,616.0
Wednesday,7,259,32,700.0
Wednesday,9,259,32,661.0
Wednesday,9,259,32,630.0
Wednesday,14,259,32,564.0
Wednesday,15,259,32,724.0
Wednesday,15,259,32,562.0
Wednesday,16,259,32,853.0
Wednesday,16,259,32,761.0
Wednesday,18,259,32,866.0
Wednesday,19,259,32,913.0
Wednesday,19,259,32,538.0
Wednesday,19,259,32,1037.0
Wednesday,20,259,32,872.0
Wednesday,20,259,32,761.0
Wednesday,22,259,32,556.0
Thursday,3,259,32,535.0
Thursday,8,259,32,737.0
Thursday,9,259,32,710.0
Thursday,11,259,32,488.0
Thursday,14,259,32,756.0
Thursday,17,259,32,859.0
Thursday,18,259,32,915.0
Thursday,19,259,32,696.0
Thursday,20,259,32,762.0
Thursday,22,259,32,709.0
Thursday,22,259,32,824.0
Thursday,23,259,32,661.0
Friday,0,259,32,1518.0
Friday,2,259,32,615.0
Friday,2,259,32,620.0
Friday,6,259,32,686.0
Friday,7,259,32,689.0
Friday,8,259,32,859.0
Friday,9,259,32,564.0
Friday,10,259,32,874.0
Friday,12,259,32,707.0
Friday,12,259,32,577.0
Friday,13,259,32,869.0
Friday,14,259,32,790.0
Friday,18,259,32,934.0
Friday,19,259,32,834.0
Friday,19,259,32,759.0
Friday,20,259,32,851.0
Friday,20,259,32,719.0
Friday,22,259,32,816.0
Friday,22,259,32,1205.0
Friday,23,259,32,678.0
Saturday,0,259,32,684.0
Saturday,1,259,32,727.0
Saturday,2,259,32,518.0
Saturday,3,259,32,450.0
Saturday,3,259,32,734.0
Saturday,4,259,32,1010.0
Saturday,5,259,32,460.0
Saturday,5,259,32,660.0
Saturday,7,259,32,981.0
Saturday,7,259,32,554.0
Saturday,7,259,32,728.0
Saturday,11,259,32,630.0
Saturday,12,259,32,884.0
Saturday,12,259,32,1487.0
Saturday,12,259,32,786.0
Saturday,13,259,32,815.0
Saturday,13,259,32,771.0
Saturday,13,259,32,725.0
Saturday,14,259,32,860.0
Saturday,15,259,32,854.0
Saturday,16,259,32,1023.0
Saturday,16,259,32,755.0
Saturday,16,259,32,662.0
Saturday,17,259,32,877.0
Saturday,18,259,32,614.0
Saturday,18,259,32,574.0
Saturday,18,259,32,872.0
Saturday,18,259,32,767.0
Saturday,19,259,32,937.0
Saturday,19,259,32,797.0
Saturday,20,259,32,806.0
Saturday,20,259,32,783.0
Saturday,21,259,32,730.0
Saturday,21,259,32,856.0
Saturday,22,259,32,805.0
Saturday,22,259,32,1624.0
Saturday,22,259,32,740.0
Saturday,23,259,32,623.0
Saturday,23,259,32,474.0
Sunday,0,259,32,590.0
Sunday,0,259,32,790.0
Sunday,0,259,32,611.0
Sunday,0,259,32,828.0
Sunday,1,259,32,647.0
Sunday,1,259,32,789.0
Sunday,3,259,32,555.0
Sunday,5,259,32,713.0
Sunday,7,259,32,787.0
Sunday,7,259,32,733.0
Sunday,10,259,32,608.0
Sunday,11,259,32,675.0
Sunday,13,259,32,729.0
Sunday,13,259,32,1131.0
Sunday,14,259,32,927.0
Sunday,17,259,32,1496.0
Sunday,18,259,32,947.0
Sunday,18,259,32,870.0
Sunday,19,259,32,723.0
Sunday,21,259,32,697.0
Monday,0,259,32,708.0
Monday,0,259,32,582.0
Monday,0,259,32,637.0
Monday,5,259,32,659.0
Monday,6,259,32,810.0
Monday,9,259,32,690.0
Monday,9,259,32,562.0
Monday,9,259,32,856.0
Monday,12,259,32,809.0
Monday,15,259,32,726.0
Monday,16,259,32,872.0
Monday,17,259,32,1015.0
Monday,17,259,32,860.0
Monday,18,259,32,730.0
Monday,18,259,32,724.0
Monday,20,259,32,860.0
Monday,20,259,32,852.0
Monday,20,259,32,681.0
Monday,20,259,32,739.0
Monday,21,259,32,813.0
Monday,21,259,32,750.0
Monday,22,259,32,633.0
Monday,23,259,32,764.0
Tuesday,0,259,32,619.0
Tuesday,0,259,32,628.0
Tuesday,2,259,32,601.0
Tuesday,6,259,32,635.0
Tuesday,6,259,32,860.0
Tuesday,8,259,32,760.0
Tuesday,8,259,32,967.0
Tuesday,8,259,32,1138.0
Tuesday,8,259,32,667.0
Tuesday,9,259,32,4706.0
Tuesday,10,259,32,570.0
Tuesday,11,259,32,699.0
Tuesday,11,259,32,632.0
Tuesday,13,259,32,769.0
Tuesday,13,259,32,730.0
Tuesday,13,259,32,682.0
Tuesday,14,259,32,629.0
Tuesday,15,259,32,1151.0
Tuesday,17,259,32,639.0
Tuesday,19,259,32,797.0
Tuesday,19,259,32,546.0
Tuesday,21,259,32,647.0
Tuesday,22,259,32,548.0
Tuesday,23,259,32,620.0
Wednesday,1,259,32,568.0
Wednesday,1,259,32,665.0
Wednesday,2,259,32,1240.0
Wednesday,2,259,32,689.0
Wednesday,6,259,32,616.0
Wednesday,6,259,32,537.0
Wednesday,7,259,32,686.0
Wednesday,9,259,32,523.0
Wednesday,10,259,32,983.0
Wednesday,15,259,32,780.0
Wednesday,18,259,32,929.0
Wednesday,19,259,32,737.0
Wednesday,21,259,32,659.0
Wednesday,21,259,32,711.0
Wednesday,22,259,32,703.0
Wednesday,22,259,32,635.0
Wednesday,23,259,32,776.0
Wednesday,23,259,32,536.0
Thursday,3,259,32,632.0
Thursday,4,259,32,583.0
Thursday,6,259,32,799.0
Thursday,7,259,32,1228.0
Thursday,8,259,32,816.0
Thursday,9,259,32,729.0
Thursday,9,259,32,656.0
Thursday,10,259,32,648.0
Thursday,11,259,32,902.0
Thursday,11,259,32,555.0
Thursday,11,259,32,781.0
Thursday,12,259,32,568.0
Thursday,15,259,32,890.0
Thursday,16,259,32,698.0
Thursday,18,259,32,718.0
Thursday,20,259,32,940.0
Thursday,21,259,32,662.0
Thursday,21,259,32,806.0
Thursday,22,259,32,1003.0
Thursday,22,259,32,810.0
Thursday,23,259,32,641.0
Thursday,23,259,32,532.0
Friday,0,259,32,799.0
Friday,2,259,32,579.0
Friday,6,259,32,882.0
Friday,8,259,32,629.0
Friday,8,259,32,802.0
Friday,9,259,32,709.0
Friday,10,259,32,759.0
Friday,11,259,32,611.0
Friday,12,259,32,598.0
Friday,13,259,32,1142.0
Friday,13,259,32,958.0
Friday,16,259,32,951.0
Friday,17,259,32,2352.0
Friday,17,259,32,730.0
Friday,19,259,32,552.0
Friday,20,259,32,727.0
Friday,21,259,32,1202.0
Friday,22,259,32,612.0
Friday,23,259,32,590.0
Friday,23,259,32,869.0
Friday,23,259,32,787.0
Friday,23,259,32,820.0
Friday,23,259,32,1327.0
Saturday,0,259,32,700.0
Saturday,2,259,32,658.0
Saturday,2,259,32,407.0
Saturday,4,259,32,642.0
Saturday,6,259,32,800.0
Saturday,8,259,32,696.0
Saturday,10,259,32,693.0
Saturday,11,259,32,592.0
Saturday,12,259,32,627.0
Saturday,13,259,32,793.0
Saturday,14,259,32,742.0
Saturday,14,259,32,1379.0
Saturday,15,259,32,626.0
Saturday,15,259,32,633.0
Saturday,15,259,32,1019.0
Saturday,16,259,32,612.0
Saturday,17,259,32,704.0
Saturday,17,259,32,980.0
Saturday,17,259,32,851.0
Saturday,21,259,32,715.0
Saturday,22,259,32,837.0
Saturday,22,259,32,1223.0
Saturday,23,259,32,644.0
Saturday,23,259,32,570.0
Sunday,0,259,32,811.0
Sunday,0,259,32,1077.0
Sunday,0,259,32,598.0
Sunday,0,259,32,666.0
Sunday,1,259,32,579.0
Sunday,2,259,32,620.0
Sunday,4,259,32,529.0
Sunday,7,259,32,699.0
Sunday,9,259,32,622.0
Sunday,10,259,32,496.0
Sunday,10,259,32,696.0
Sunday,11,259,32,807.0
Sunday,12,259,32,1100.0
Sunday,13,259,32,643.0
Sunday,15,259,32,671.0
Sunday,17,259,32,697.0
Sunday,19,259,32,611.0
Sunday,21,259,32,585.0
Sunday,21,259,32,706.0
Sunday,21,259,32,748.0
Sunday,21,259,32,544.0
Sunday,23,259,32,498.0
Sunday,23,259,32,368.0
Monday,2,259,32,489.0
Monday,6,259,32,863.0
Monday,7,259,32,703.0
Monday,7,259,32,547.0
Monday,8,259,32,701.0
Monday,9,259,32,500.0
Monday,10,259,32,759.0
Monday,13,259,32,971.0
Monday,13,259,32,1402.0
Monday,14,259,32,672.0
Monday,16,259,32,989.0
Monday,20,259,32,1105.0
Monday,21,259,32,592.0
Monday,22,259,32,782.0
Tuesday,0,259,32,651.0
Tuesday,1,259,32,534.0
Tuesday,1,259,32,626.0
Tuesday,4,259,32,473.0
Tuesday,6,259,32,848.0
Tuesday,6,259,32,753.0
Tuesday,7,259,32,592.0
Tuesday,8,259,32,1047.0
Tuesday,9,259,32,702.0
Tuesday,11,259,32,695.0
Tuesday,13,259,32,898.0
Tuesday,13,259,32,639.0
Tuesday,14,259,32,692.0
Tuesday,17,259,32,926.0
Tuesday,18,259,32,780.0
Tuesday,22,259,32,737.0
Tuesday,22,259,32,703.0
Tuesday,23,259,32,751.0
Wednesday,4,259,32,572.0
Wednesday,6,259,32,844.0
Wednesday,7,259,32,553.0
Wednesday,10,259,32,664.0
Wednesday,11,259,32,870.0
Wednesday,11,259,32,995.0
Wednesday,12,259,32,1094.0
Wednesday,16,259,32,851.0
Wednesday,19,259,32,629.0
Wednesday,20,259,32,767.0
Wednesday,20,259,32,759.0
Wednesday,21,259,32,606.0
Wednesday,22,259,32,643.0
Wednesday,23,259,32,730.0
Thursday,0,259,32,739.0
Thursday,0,259,32,737.0
Thursday,1,259,32,747.0
Thursday,1,259,32,789.0
Thursday,9,259,32,458.0
Thursday,10,259,32,700.0
Thursday,11,259,32,564.0
Thursday,12,259,32,1554.0
Thursday,14,259,32,1133.0
Thursday,17,259,32,792.0
Thursday,18,259,32,1139.0
Thursday,18,259,32,882.0
Thursday,18,259,32,698.0
Thursday,19,259,32,780.0
Thursday,21,259,32,823.0
Thursday,23,259,32,674.0
Thursday,23,259,32,745.0
Thursday,23,259,32,460.0
Thursday,23,259,32,773.0
Friday,0,259,32,539.0
Friday,2,259,32,703.0
Friday,4,259,32,782.0
Friday,6,259,32,569.0
Friday,6,259,32,622.0
Friday,7,259,32,675.0
Friday,8,259,32,628.0
Friday,9,259,32,700.0
Friday,9,259,32,792.0
Friday,10,259,32,602.0
Friday,11,259,32,677.0
Friday,11,259,32,660.0
Friday,11,259,32,653.0
Friday,11,259,32,866.0
Friday,13,259,32,521.0
Friday,14,259,32,905.0
Friday,15,259,32,828.0
Friday,16,259,32,920.0
Friday,16,259,32,573.0
Friday,17,259,32,950.0
Friday,18,259,32,1051.0
Friday,18,259,32,862.0
Friday,19,259,32,539.0
Friday,19,259,32,732.0
Friday,19,259,32,639.0
Friday,20,259,32,709.0
Friday,20,259,32,969.0
Friday,20,259,32,872.0
Friday,21,259,32,1295.0
Friday,21,259,32,661.0
Friday,21,259,32,1702.0
Friday,22,259,32,733.0
Friday,23,259,32,713.0
Saturday,0,259,32,678.0
Saturday,0,259,32,440.0
Saturday,0,259,32,805.0
Saturday,2,259,32,924.0
Saturday,3,259,32,515.0
Saturday,3,259,32,633.0
Saturday,4,259,32,621.0
Saturday,6,259,32,708.0
Saturday,10,259,32,720.0
Saturday,12,259,32,736.0
Saturday,12,259,32,602.0
Saturday,13,259,32,765.0
Saturday,15,259,32,789.0
Saturday,15,259,32,909.0
Saturday,17,259,32,821.0
Saturday,18,259,32,752.0
Saturday,19,259,32,713.0
Saturday,20,259,32,754.0
Saturday,21,259,32,831.0
Saturday,21,259,32,949.0
Saturday,22,259,32,777.0
Saturday,22,259,32,547.0
Saturday,22,259,32,974.0
Saturday,23,259,32,943.0
Saturday,23,259,32,967.0
Saturday,23,259,32,1247.0
Saturday,23,259,32,876.0
Saturday,23,259,32,699.0
Sunday,1,259,32,770.0
Sunday,1,259,32,721.0
Sunday,2,259,32,700.0
Sunday,2,259,32,849.0
Sunday,5,259,32,673.0
Sunday,6,259,32,620.0
Sunday,7,259,32,684.0
Sunday,8,259,32,661.0
Sunday,8,259,32,591.0
Sunday,9,259,32,533.0
Sunday,10,259,32,1313.0
Sunday,10,259,32,706.0
Sunday,11,259,32,816.0
Sunday,13,259,32,609.0
Sunday,13,259,32,1186.0
Sunday,14,259,32,688.0
Sunday,14,259,32,641.0
Sunday,14,259,32,966.0
Sunday,15,259,32,839.0
Sunday,18,259,32,761.0
Sunday,19,259,32,786.0
Sunday,20,259,32,827.0
Sunday,21,259,32,727.0
Sunday,21,259,32,795.0
Sunday,23,259,32,800.0
Monday,0,259,32,844.0
Monday,1,259,32,550.0
Monday,1,259,32,634.0
Monday,3,259,32,551.0
Monday,6,259,32,766.0
Monday,6,259,32,699.0
Monday,8,259,32,704.0
Monday,9,259,32,850.0
Monday,10,259,32,931.0
Monday,11,259,32,584.0
Monday,13,259,32,741.0
Monday,14,259,32,674.0
Monday,15,259,32,918.0
Monday,18,259,32,622.0
Monday,20,259,32,589.0
Monday,20,259,32,664.0
Monday,21,259,32,603.0
Monday,21,259,32,756.0
Monday,22,259,32,565.0
Monday,22,259,32,907.0
Monday,23,259,32,622.0
Monday,23,259,32,444.0
Tuesday,3,259,32,660.0
Tuesday,8,259,32,698.0
Tuesday,8,259,32,625.0
Tuesday,9,259,32,797.0
Tuesday,11,259,32,641.0
Tuesday,13,259,32,688.0
Tuesday,14,259,32,684.0
Tuesday,15,259,32,1025.0
Tuesday,15,259,32,1015.0
Tuesday,17,259,32,818.0
Tuesday,21,259,32,892.0
Tuesday,22,259,32,900.0
Tuesday,23,259,32,709.0
Wednesday,0,259,32,810.0
Wednesday,1,259,32,783.0
Wednesday,6,259,32,610.0
Wednesday,7,259,32,737.0
Wednesday,8,259,32,670.0
Wednesday,8,259,32,737.0
Wednesday,8,259,32,579.0
Wednesday,9,259,32,936.0
Wednesday,13,259,32,530.0
Wednesday,14,259,32,933.0
Wednesday,14,259,32,660.0
Wednesday,14,259,32,1072.0
Wednesday,14,259,32,592.0
Wednesday,16,259,32,839.0
Wednesday,16,259,32,1640.0
Wednesday,16,259,32,1652.0
Wednesday,16,259,32,897.0
Wednesday,17,259,32,1196.0
Wednesday,18,259,32,841.0
Wednesday,18,259,32,1088.0
Wednesday,19,259,32,851.0
Wednesday,19,259,32,664.0
Wednesday,20,259,32,748.0
Wednesday,21,259,32,717.0
Thursday,1,259,32,1031.0
Thursday,1,259,32,646.0
Thursday,3,259,32,495.0
Thursday,7,259,32,661.0
Thursday,8,259,32,883.0
Thursday,8,259,32,836.0
Thursday,9,259,32,634.0
Thursday,10,259,32,885.0
Thursday,11,259,32,781.0
Thursday,13,259,32,1440.0
Thursday,14,259,32,1047.0
Thursday,14,259,32,646.0
Thursday,14,259,32,698.0
Thursday,14,259,32,1001.0
Thursday,15,259,32,1043.0
Thursday,15,259,32,707.0
Thursday,17,259,32,942.0
Thursday,18,259,32,1248.0
Thursday,19,259,32,853.0
Thursday,20,259,32,648.0
Thursday,20,259,32,826.0
Thursday,21,259,32,689.0
Thursday,22,259,32,790.0
Thursday,23,259,32,613.0
Thursday,23,259,32,715.0
Friday,1,259,32,464.0
Friday,2,259,32,597.0
Friday,4,259,32,589.0
Friday,8,259,32,685.0
Friday,8,259,32,779.0
Friday,8,259,32,708.0
Friday,10,259,32,705.0
Friday,10,259,32,615.0
Friday,11,259,32,884.0
Friday,11,259,32,545.0
Friday,12,259,32,768.0
Friday,12,259,32,656.0
Friday,15,259,32,642.0
Friday,15,259,32,862.0
Friday,16,259,32,924.0
Friday,17,259,32,1036.0
Friday,17,259,32,809.0
Friday,19,259,32,717.0
Friday,19,259,32,674.0
Friday,20,259,32,840.0
Friday,20,259,32,620.0
Friday,21,259,32,524.0
Friday,21,259,32,914.0
Friday,22,259,32,947.0
Friday,22,259,32,714.0
Friday,23,259,32,713.0
Friday,23,259,32,761.0
Friday,23,259,32,793.0
Saturday,0,259,32,519.0
Saturday,1,259,32,759.0
Saturday,1,259,32,954.0
Saturday,2,259,32,608.0
Saturday,4,259,32,488.0
Saturday,6,259,32,557.0
Saturday,8,259,32,701.0
Saturday,8,259,32,729.0
Saturday,9,259,32,816.0
Saturday,10,259,32,870.0
Saturday,10,259,32,1003.0
Saturday,10,259,32,841.0
Saturday,10,259,32,779.0
Saturday,11,259,32,464.0
Saturday,12,259,32,756.0
Saturday,12,259,32,751.0
Saturday,12,259,32,713.0
Saturday,13,259,32,781.0
Saturday,13,259,32,946.0
Saturday,15,259,32,1387.0
Saturday,16,259,32,749.0
Saturday,17,259,32,887.0
Saturday,18,259,32,811.0
Saturday,18,259,32,711.0
Saturday,19,259,32,405.0
Saturday,20,259,32,1477.0
Saturday,21,259,32,807.0
Saturday,21,259,32,672.0
Saturday,22,259,32,680.0
Saturday,22,259,32,716.0
Saturday,22,259,32,748.0
Saturday,23,259,32,788.0
Sunday,0,259,32,565.0
Sunday,1,259,32,650.0
Sunday,1,259,32,643.0
Sunday,2,259,32,600.0
Sunday,2,259,32,580.0
Sunday,3,259,32,736.0
Sunday,4,259,32,500.0
Sunday,5,259,32,660.0
Sunday,8,259,32,594.0
Sunday,9,259,32,606.0
Sunday,9,259,32,827.0
Sunday,10,259,32,644.0
Sunday,11,259,32,575.0
Sunday,11,259,32,610.0
Sunday,12,259,32,727.0
Sunday,14,259,32,706.0
Sunday,14,259,32,1331.0
Sunday,15,259,32,872.0
Sunday,16,259,32,683.0
Sunday,17,259,32,638.0
Sunday,18,259,32,964.0
Sunday,19,259,32,753.0
Sunday,20,259,32,622.0
Sunday,21,259,32,1632.0
Sunday,22,259,32,593.0
Sunday,23,259,32,624.0
Monday,5,259,32,574.0
Monday,6,259,32,639.0
Monday,8,259,32,723.0
Monday,10,259,32,484.0
Monday,10,259,32,563.0
Monday,12,259,32,719.0
Monday,13,259,32,683.0
Monday,14,259,32,686.0
Monday,16,259,32,857.0
Monday,17,259,32,1250.0
Monday,20,259,32,830.0
Monday,20,259,32,770.0
Monday,22,259,32,695.0
Monday,23,259,32,643.0
Tuesday,0,259,32,521.0
Tuesday,8,259,32,877.0
Tuesday,8,259,32,886.0
Tuesday,9,259,32,685.0
Tuesday,9,259,32,603.0
Tuesday,10,259,32,671.0
Tuesday,10,259,32,640.0
Tuesday,11,259,32,873.0
Tuesday,11,259,32,854.0
Tuesday,12,259,32,645.0
Tuesday,13,259,32,678.0
Tuesday,16,259,32,807.0
Tuesday,17,259,32,785.0
Tuesday,17,259,32,842.0
Tuesday,21,259,32,980.0
Tuesday,22,259,32,603.0
Tuesday,23,259,32,882.0
Wednesday,1,259,32,812.0
Wednesday,3,259,32,487.0
Wednesday,3,259,32,681.0
Wednesday,7,259,32,692.0
Wednesday,8,259,32,517.0
Wednesday,9,259,32,852.0
Wednesday,11,259,32,988.0
Wednesday,11,259,32,880.0
Wednesday,15,259,32,1169.0
Wednesday,16,259,32,814.0
Wednesday,16,259,32,941.0
Wednesday,17,259,32,744.0
Wednesday,17,259,32,937.0
Wednesday,18,259,32,742.0
Wednesday,19,259,32,759.0
Wednesday,19,259,32,488.0
Wednesday,20,259,32,651.0
Wednesday,23,259,32,560.0
Thursday,0,259,32,686.0
Thursday,0,259,32,545.0
Thursday,2,259,32,504.0
Thursday,2,259,32,669.0
Thursday,6,259,32,558.0
Thursday,7,259,32,662.0
Thursday,8,259,32,767.0
Thursday,9,259,32,851.0
Thursday,9,259,32,578.0
Thursday,10,259,32,875.0
Thursday,12,259,32,935.0
Thursday,12,259,32,902.0
Thursday,13,259,32,578.0
Thursday,13,259,32,688.0
Thursday,16,259,32,778.0
Thursday,16,259,32,903.0
Thursday,17,259,32,799.0
Thursday,17,259,32,1122.0
Thursday,17,259,32,895.0
Thursday,19,259,32,835.0
Thursday,19,259,32,695.0
Thursday,22,259,32,901.0
Thursday,23,259,32,923.0
Friday,1,259,32,582.0
Friday,2,259,32,682.0
Friday,6,259,32,645.0
Friday,8,259,32,722.0
Friday,9,259,32,640.0
Friday,9,259,32,614.0
Friday,10,259,32,492.0
Friday,11,259,32,736.0
Friday,13,259,32,727.0
Friday,15,259,32,929.0
Friday,15,259,32,882.0
Friday,15,259,32,781.0
Friday,16,259,32,694.0
Friday,17,259,32,835.0
Friday,17,259,32,801.0
Friday,19,259,32,975.0
Friday,19,259,32,813.0
Friday,21,259,32,653.0
Friday,22,259,32,572.0
Friday,22,259,32,526.0
Friday,22,259,32,801.0
Friday,23,259,32,608.0
Saturday,3,259,32,462.0
Saturday,7,259,32,667.0
Saturday,8,259,32,715.0
Saturday,10,259,32,901.0
Saturday,11,259,32,769.0
Saturday,11,259,32,694.0
Saturday,13,259,32,917.0
Saturday,13,259,32,945.0
Saturday,14,259,32,800.0
Saturday,14,259,32,1153.0
Saturday,15,259,32,854.0
Saturday,15,259,32,645.0
Saturday,16,259,32,1088.0
Saturday,17,259,32,742.0
Saturday,17,259,32,777.0
Saturday,18,259,32,606.0
Saturday,18,259,32,529.0
Saturday,19,259,32,756.0
Saturday,21,259,32,758.0
Saturday,21,259,32,635.0
Saturday,21,259,32,1047.0
Saturday,22,259,32,776.0
Saturday,22,259,32,946.0
Saturday,22,259,32,608.0
Saturday,22,259,32,834.0
Saturday,23,259,32,578.0
Saturday,23,259,32,528.0
Sunday,0,259,32,946.0
Sunday,0,259,32,662.0
Sunday,2,259,32,837.0
Sunday,2,259,32,762.0
Sunday,2,259,32,735.0
Sunday,3,259,32,704.0
Sunday,4,259,32,747.0
Sunday,7,259,32,599.0
Sunday,8,259,32,548.0
Sunday,10,259,32,585.0
Sunday,17,259,32,874.0
Sunday,18,259,32,689.0
Sunday,19,259,32,893.0
Sunday,19,259,32,930.0
Sunday,20,259,32,1827.0
Sunday,23,259,32,941.0
Monday,0,259,32,519.0
Monday,0,259,32,444.0
Monday,6,259,32,613.0
Monday,9,259,32,765.0
Monday,10,259,32,1061.0
Monday,11,259,32,603.0
Monday,12,259,32,746.0
Monday,16,259,32,522.0
